timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,15,140,13,facility,1,False,False,False,False,False,26,False
120,163,45,2,facility,1,False,False,False,False,False,45,False
120,163,85,2,facility,1,False,False,False,False,False,6,False
120,45,85,2,facility,1,False,False,False,False,False,51,False
120,140,89,13,facility,1,False,False,False,False,False,42,False
180,45,85,2,facility,1,False,False,False,False,False,51,False
180,140,89,13,facility,1,False,False,False,False,False,42,False
180,140,109,13,facility,1,False,False,False,False,False,0,False
180,89,109,13,facility,1,False,False,False,False,False,42,False
180,8,159,16,facility,1,False,False,False,False,False,27,False
180,8,167,16,facility,1,False,False,False,False,False,21,False
180,159,167,16,facility,1,False,False,False,False,False,6,False
240,126,85,2,facility,1,False,False,False,False,False,16,False
240,71,148,10,facility,1,False,False,False,False,False,15,False
240,48,13,12,facility,1,False,False,False,False,False,8,False
240,48,49,12,facility,1,False,False,False,False,False,8,True
240,13,49,12,facility,1,False,False,False,False,False,0,False
240,16,140,13,facility,1,False,False,False,False,False,23,False
240,16,89,13,facility,1,False,False,False,False,False,19,False
240,16,109,13,facility,1,False,False,False,False,False,23,False
240,16,144,13,facility,1,False,False,False,False,False,1,False
240,140,89,13,facility,1,False,False,False,False,False,42,False
240,140,109,13,facility,1,False,False,False,False,False,0,False
240,140,144,13,facility,1,False,False,False,False,False,22,False
240,89,109,13,facility,1,False,False,False,False,False,42,False
240,89,144,13,facility,1,False,False,False,False,False,20,False
240,109,144,13,facility,1,False,False,False,False,False,22,False
240,160,172,14,facility,1,False,False,False,False,False,18,False
240,8,159,16,facility,1,False,False,False,False,False,27,False
240,8,167,16,facility,1,False,False,False,False,False,21,False
240,159,167,16,facility,1,False,False,False,False,False,6,False
300,148,71,10,facility,1,False,False,False,False,False,15,False
300,148,81,10,facility,1,False,False,False,False,False,15,False
300,71,81,10,facility,1,False,False,False,False,False,0,False
300,13,49,12,facility,1,False,False,False,False,False,0,False
300,16,140,13,facility,1,False,False,False,False,False,23,False
300,16,89,13,facility,1,False,False,False,False,False,19,False
300,16,109,13,facility,1,False,False,False,False,False,23,False
300,16,144,13,facility,1,False,False,False,False,False,1,False
300,140,89,13,facility,1,False,False,False,False,False,42,False
300,140,109,13,facility,1,False,False,False,False,False,0,False
300,140,144,13,facility,1,False,False,False,False,False,22,False
300,89,109,13,facility,1,False,False,False,False,False,42,False
300,89,144,13,facility,1,False,False,False,False,False,20,False
300,109,144,13,facility,1,False,False,False,False,False,22,False
300,160,172,14,facility,1,False,False,False,False,False,18,False
300,122,132,16,facility,1,False,False,False,False,False,37,False
300,122,159,16,facility,1,False,False,False,False,False,11,False
300,122,167,16,facility,1,False,False,False,False,False,5,False
300,132,159,16,facility,1,False,False,False,False,False,26,False
300,132,167,16,facility,1,False,False,False,False,False,32,False
300,159,167,16,facility,1,False,False,False,False,False,6,False
360,106,85,2,facility,1,False,False,False,False,False,7,False
360,71,55,10,facility,1,False,False,False,False,False,0,False
360,71,81,10,facility,1,False,False,False,False,False,0,False
360,55,81,10,facility,1,False,False,False,False,False,0,False
360,49,53,12,facility,1,False,False,False,False,False,29,False
360,89,109,13,facility,1,False,False,False,False,False,42,False
360,89,144,13,facility,1,False,False,False,False,False,20,False
360,89,88,13,facility,1,False,False,False,False,False,11,False
360,89,150,13,facility,1,False,False,False,False,False,10,False
360,109,144,13,facility,1,False,False,False,False,False,22,False
360,109,88,13,facility,1,False,False,False,False,False,53,False
360,109,150,13,facility,1,False,False,False,False,False,32,False
360,144,88,13,facility,1,False,False,False,False,False,31,False
360,144,150,13,facility,1,False,False,False,False,False,10,False
360,88,150,13,facility,1,False,False,False,False,False,21,False
360,160,172,14,facility,1,False,False,False,False,False,18,False
360,132,159,16,facility,1,False,False,False,False,False,26,False
360,132,167,16,facility,1,False,False,False,False,False,32,False
360,159,167,16,facility,1,False,False,False,False,False,6,False
420,55,81,10,facility,1,False,False,False,False,False,0,False
420,144,88,13,facility,1,False,False,False,False,False,31,False
420,144,150,13,facility,1,False,False,False,False,False,10,False
420,144,163,13,facility,1,False,False,False,False,False,26,False
420,88,150,13,facility,1,False,False,False,False,False,21,False
420,88,163,13,facility,1,False,False,False,False,False,5,False
420,150,163,13,facility,1,False,False,False,False,False,16,False
420,172,93,14,facility,1,False,False,False,False,False,38,False
420,172,83,14,facility,1,False,False,False,False,False,16,False
420,93,83,14,facility,1,False,False,False,False,False,54,False
420,145,63,21,facility,1,False,False,False,False,False,0,False
480,53,115,12,facility,1,False,False,False,False,False,25,False
480,88,150,13,facility,1,False,False,False,False,False,21,False
480,88,163,13,facility,1,False,False,False,False,False,5,False
480,150,163,13,facility,1,False,False,False,False,False,16,False
480,173,93,14,facility,1,False,False,False,False,False,19,False
480,173,83,14,facility,1,False,False,False,False,False,35,False
480,93,83,14,facility,1,False,False,False,False,False,54,False
480,4,63,21,facility,1,False,False,False,False,False,11,False
540,81,168,10,facility,1,False,False,False,False,False,24,False
540,150,125,13,facility,1,False,False,False,False,False,20,False
540,150,163,13,facility,1,False,False,False,False,False,16,False
540,125,163,13,facility,1,False,False,False,False,False,36,False
540,153,173,14,facility,1,False,False,False,False,False,45,False
540,153,101,14,facility,1,False,False,False,False,False,7,False
540,153,93,14,facility,1,False,False,False,False,False,64,False
540,153,83,14,facility,1,False,False,False,False,False,10,False
540,173,101,14,facility,1,False,False,False,False,False,38,False
540,173,93,14,facility,1,False,False,False,False,False,19,False
540,173,83,14,facility,1,False,False,False,False,False,35,False
540,101,93,14,facility,1,False,False,False,False,False,57,False
540,101,83,14,facility,1,False,False,False,False,False,3,False
540,93,83,14,facility,1,False,False,False,False,False,54,False
540,67,52,20,facility,1,False,False,False,False,False,0,False
540,4,63,21,facility,1,False,False,False,False,False,11,False
600,68,105,2,facility,1,False,False,False,False,False,7,False
600,68,149,2,facility,1,False,False,False,False,False,3,False
600,68,45,2,facility,1,False,False,False,False,False,33,False
600,105,149,2,facility,1,False,False,False,False,False,10,False
600,105,45,2,facility,1,False,False,False,False,False,40,False
600,149,45,2,facility,1,False,False,False,False,False,30,False
600,14,166,11,facility,1,False,False,False,False,False,32,False
600,125,163,13,facility,1,False,False,False,False,False,36,False
600,153,173,14,facility,1,False,False,False,False,False,45,False
600,153,101,14,facility,1,False,False,False,False,False,7,False
600,153,93,14,facility,1,False,False,False,False,False,64,False
600,153,84,14,facility,1,False,False,False,False,False,24,False
600,153,83,14,facility,1,False,False,False,False,False,10,False
600,173,101,14,facility,1,False,False,False,False,False,38,False
600,173,93,14,facility,1,False,False,False,False,False,19,False
600,173,84,14,facility,1,False,False,False,False,False,21,False
600,173,83,14,facility,1,False,False,False,False,False,35,False
600,101,93,14,facility,1,False,False,False,False,False,57,False
600,101,84,14,facility,1,False,False,False,False,False,17,False
600,101,83,14,facility,1,False,False,False,False,False,3,False
600,93,84,14,facility,1,False,False,False,False,False,40,False
600,93,83,14,facility,1,False,False,False,False,False,54,False
600,84,83,14,facility,1,False,False,False,False,False,14,True
600,4,63,21,facility,1,False,False,False,False,False,11,False
600,4,168,21,facility,1,False,False,False,False,False,4,False
600,63,168,21,facility,1,False,False,False,False,False,7,False
660,137,117,10,facility,1,False,False,False,False,False,35,False
660,108,125,13,facility,1,False,False,False,False,False,18,False
660,108,163,13,facility,1,False,False,False,False,False,18,False
660,125,163,13,facility,1,False,False,False,False,False,36,False
660,101,93,14,facility,1,False,False,False,False,False,57,False
660,101,84,14,facility,1,False,False,False,False,False,17,False
660,101,83,14,facility,1,False,False,False,False,False,3,False
660,93,84,14,facility,1,False,False,False,False,False,40,False
660,93,83,14,facility,1,False,False,False,False,False,54,False
660,84,83,14,facility,1,False,False,False,False,False,14,True
660,4,63,21,facility,1,False,False,False,False,False,11,False
660,4,168,21,facility,1,False,False,False,False,False,4,False
660,63,168,21,facility,1,False,False,False,False,False,7,False
660,8,81,32,facility,1,False,False,False,False,False,20,False
720,137,117,10,facility,1,False,False,False,False,False,35,False
720,125,163,13,facility,1,False,False,False,False,False,36,False
720,125,85,13,facility,1,False,False,False,False,False,42,False
720,163,85,13,facility,1,False,False,False,False,False,6,False
720,84,83,14,facility,1,False,False,False,False,False,14,True
720,42,63,21,facility,1,False,False,False,False,False,38,False
720,42,168,21,facility,1,False,False,False,False,False,31,False
720,63,168,21,facility,1,False,False,False,False,False,7,False
780,137,117,10,facility,1,False,False,False,False,False,35,False
780,137,4,10,facility,1,False,False,False,False,False,28,False
780,117,4,10,facility,1,False,False,False,False,False,7,False
780,125,36,13,facility,1,False,False,False,False,False,17,False
780,125,163,13,facility,1,False,False,False,False,False,36,False
780,125,85,13,facility,1,False,False,False,False,False,42,False
780,36,163,13,facility,1,False,False,False,False,False,19,False
780,36,85,13,facility,1,False,False,False,False,False,25,False
780,163,85,13,facility,1,False,False,False,False,False,6,False
780,63,168,21,facility,1,False,False,False,False,False,7,False
780,104,84,22,facility,1,False,False,False,False,False,15,False
840,117,4,10,facility,1,False,False,False,False,False,7,False
840,36,163,13,facility,1,False,False,False,False,False,19,False
840,36,85,13,facility,1,False,False,False,False,False,25,False
840,36,93,13,facility,1,False,False,False,False,False,25,False
840,163,85,13,facility,1,False,False,False,False,False,6,False
840,163,93,13,facility,1,False,False,False,False,False,44,False
840,85,93,13,facility,1,False,False,False,False,False,50,False
840,138,162,14,facility,1,False,False,False,False,False,33,False
900,117,4,10,facility,1,False,False,False,False,False,7,False
900,44,85,13,facility,1,False,False,False,False,False,14,False
900,44,93,13,facility,1,False,False,False,False,False,64,False
900,85,93,13,facility,1,False,False,False,False,False,50,False
960,167,85,13,facility,1,False,False,False,False,False,32,False
960,167,93,13,facility,1,False,False,False,False,False,18,False
960,85,93,13,facility,1,False,False,False,False,False,50,False
960,127,71,16,facility,1,False,False,False,False,False,15,False
1020,4,176,10,facility,1,False,False,False,False,False,10,False
1020,90,93,13,facility,1,False,False,False,False,False,33,False
1080,81,160,3,facility,1,False,False,False,False,False,3,False
1080,47,4,10,facility,1,False,False,False,False,False,4,False
1080,47,117,10,facility,1,False,False,False,False,False,11,False
1080,47,176,10,facility,1,False,False,False,False,False,6,False
1080,4,117,10,facility,1,False,False,False,False,False,7,False
1080,4,176,10,facility,1,False,False,False,False,False,10,False
1080,117,176,10,facility,1,False,False,False,False,False,17,False
1080,163,5,21,facility,1,False,False,False,False,False,47,False
1140,4,117,10,facility,1,False,False,False,False,False,7,False
1140,4,176,10,facility,1,False,False,False,False,False,10,False
1140,4,82,10,facility,1,False,False,False,False,False,20,False
1140,117,176,10,facility,1,False,False,False,False,False,17,False
1140,117,82,10,facility,1,False,False,False,False,False,13,False
1140,176,82,10,facility,1,False,False,False,False,False,30,False
1140,148,107,12,facility,1,False,False,False,False,False,15,False
1140,121,172,13,facility,1,False,False,False,False,False,19,False
1140,121,143,13,facility,1,False,False,False,False,False,9,False
1140,121,73,13,facility,1,False,False,False,False,False,6,False
1140,172,143,13,facility,1,False,False,False,False,False,28,False
1140,172,73,13,facility,1,False,False,False,False,False,25,False
1140,143,73,13,facility,1,False,False,False,False,False,3,False
1200,117,13,10,facility,1,False,False,False,False,False,6,False
1200,117,176,10,facility,1,False,False,False,False,False,17,False
1200,117,82,10,facility,1,False,False,False,False,False,13,False
1200,117,149,10,facility,1,False,False,False,False,False,1,False
1200,13,176,10,facility,1,False,False,False,False,False,11,False
1200,13,82,10,facility,1,False,False,False,False,False,19,False
1200,13,149,10,facility,1,False,False,False,False,False,7,False
1200,176,82,10,facility,1,False,False,False,False,False,30,False
1200,176,149,10,facility,1,False,False,False,False,False,18,False
1200,82,149,10,facility,1,False,False,False,False,False,12,False
1200,107,145,12,facility,1,False,False,False,False,False,1,False
1200,131,127,13,facility,1,False,False,False,False,False,29,False
1200,131,6,13,facility,1,False,True,False,False,False,19,False
1200,131,143,13,facility,1,False,False,False,False,False,63,False
1200,131,172,13,facility,1,False,False,False,False,False,35,False
1200,131,73,13,facility,1,False,False,False,False,False,60,False
1200,131,49,13,facility,1,False,False,False,False,False,33,False
1200,127,6,13,facility,1,False,True,False,False,False,10,False
1200,127,143,13,facility,1,False,False,False,False,False,34,False
1200,127,172,13,facility,1,False,False,False,False,False,6,False
1200,127,73,13,facility,1,False,False,False,False,False,31,False
1200,127,49,13,facility,1,False,False,False,False,False,4,False
1200,6,143,13,facility,1,True,False,False,False,False,44,False
1200,6,172,13,facility,1,True,False,False,False,False,16,False
1200,6,73,13,facility,1,True,False,False,False,False,41,False
1200,6,49,13,facility,1,True,False,False,False,False,14,False
1200,143,172,13,facility,1,False,False,False,False,False,28,False
1200,143,73,13,facility,1,False,False,False,False,False,3,False
1200,143,49,13,facility,1,False,False,False,False,False,30,False
1200,172,73,13,facility,1,False,False,False,False,False,25,False
1200,172,49,13,facility,1,False,False,False,False,False,2,False
1200,73,49,13,facility,1,False,False,False,False,False,27,False
1200,70,8,30,facility,1,False,False,False,False,False,53,False
1260,13,174,10,facility,1,False,False,False,False,False,4,False
1260,13,176,10,facility,1,False,False,False,False,False,11,False
1260,13,82,10,facility,1,False,False,False,False,False,19,False
1260,13,149,10,facility,1,False,False,False,False,False,7,False
1260,174,176,10,facility,1,False,False,False,False,False,15,True
1260,174,82,10,facility,1,False,False,False,False,False,15,False
1260,174,149,10,facility,1,False,False,False,False,False,3,False
1260,176,82,10,facility,1,False,False,False,False,False,30,False
1260,176,149,10,facility,1,False,False,False,False,False,18,False
1260,82,149,10,facility,1,False,False,False,False,False,12,False
1260,131,127,13,facility,1,False,False,False,False,False,29,False
1260,131,6,13,facility,1,False,True,False,False,False,19,False
1260,131,143,13,facility,1,False,False,False,False,False,63,False
1260,131,172,13,facility,1,False,False,False,False,False,35,False
1260,131,73,13,facility,1,False,False,False,False,False,60,False
1260,131,49,13,facility,1,False,False,False,False,False,33,False
1260,131,69,13,facility,1,False,False,False,False,False,32,False
1260,127,6,13,facility,1,False,True,False,False,False,10,False
1260,127,143,13,facility,1,False,False,False,False,False,34,False
1260,127,172,13,facility,1,False,False,False,False,False,6,False
1260,127,73,13,facility,1,False,False,False,False,False,31,False
1260,127,49,13,facility,1,False,False,False,False,False,4,False
1260,127,69,13,facility,1,False,False,False,False,False,3,False
1260,6,143,13,facility,1,True,False,False,False,False,44,False
1260,6,172,13,facility,1,True,False,False,False,False,16,False
1260,6,73,13,facility,1,True,False,False,False,False,41,False
1260,6,49,13,facility,1,True,False,False,False,False,14,False
1260,6,69,13,facility,1,True,False,False,False,False,13,False
1260,143,172,13,facility,1,False,False,False,False,False,28,False
1260,143,73,13,facility,1,False,False,False,False,False,3,False
1260,143,49,13,facility,1,False,False,False,False,False,30,False
1260,143,69,13,facility,1,False,False,False,False,False,31,False
1260,172,73,13,facility,1,False,False,False,False,False,25,False
1260,172,49,13,facility,1,False,False,False,False,False,2,False
1260,172,69,13,facility,1,False,False,False,False,False,3,False
1260,73,49,13,facility,1,False,False,False,False,False,27,False
1260,73,69,13,facility,1,False,False,False,False,False,28,False
1260,49,69,13,facility,1,False,False,False,False,False,1,False
1260,29,104,14,facility,1,False,False,False,False,False,19,False
1260,70,8,30,facility,1,False,False,False,False,False,53,False
1320,176,82,10,facility,1,False,False,False,False,False,30,False
1320,176,149,10,facility,1,False,False,False,False,False,18,False
1320,82,149,10,facility,1,False,False,False,False,False,12,False
1320,6,143,13,facility,1,True,False,False,False,False,44,False
1320,6,172,13,facility,1,True,False,False,False,False,16,False
1320,6,155,13,facility,1,True,False,False,False,False,22,False
1320,6,127,13,facility,1,True,False,False,False,False,10,False
1320,6,73,13,facility,1,True,False,False,False,False,41,False
1320,6,49,13,facility,1,True,False,False,False,False,14,False
1320,6,69,13,facility,1,True,False,False,False,False,13,False
1320,143,172,13,facility,1,False,False,False,False,False,28,False
1320,143,155,13,facility,1,False,False,False,False,False,66,False
1320,143,127,13,facility,1,False,False,False,False,False,34,False
1320,143,73,13,facility,1,False,False,False,False,False,3,False
1320,143,49,13,facility,1,False,False,False,False,False,30,False
1320,143,69,13,facility,1,False,False,False,False,False,31,False
1320,172,155,13,facility,1,False,False,False,False,False,38,False
1320,172,127,13,facility,1,False,False,False,False,False,6,False
1320,172,73,13,facility,1,False,False,False,False,False,25,False
1320,172,49,13,facility,1,False,False,False,False,False,2,False
1320,172,69,13,facility,1,False,False,False,False,False,3,False
1320,155,127,13,facility,1,False,False,False,False,False,32,False
1320,155,73,13,facility,1,False,False,False,False,False,63,False
1320,155,49,13,facility,1,False,False,False,False,False,36,False
1320,155,69,13,facility,1,False,False,False,False,False,35,False
1320,127,73,13,facility,1,False,False,False,False,False,31,False
1320,127,49,13,facility,1,False,False,False,False,False,4,False
1320,127,69,13,facility,1,False,False,False,False,False,3,False
1320,73,49,13,facility,1,False,False,False,False,False,27,False
1320,73,69,13,facility,1,False,False,False,False,False,28,False
1320,49,69,13,facility,1,False,False,False,False,False,1,False
1320,29,104,14,facility,1,False,False,False,False,False,19,False
1320,70,8,30,facility,1,False,False,False,False,False,53,False
1380,82,149,10,facility,1,False,False,False,False,False,12,False
1380,143,51,13,facility,1,False,False,False,False,False,24,False
1380,143,172,13,facility,1,False,False,False,False,False,28,False
1380,143,155,13,facility,1,False,False,False,False,False,66,False
1380,143,127,13,facility,1,False,False,False,False,False,34,False
1380,143,101,13,facility,1,False,False,False,False,False,9,False
1380,143,73,13,facility,1,False,False,False,False,False,3,False
1380,143,49,13,facility,1,False,False,False,False,False,30,False
1380,143,69,13,facility,1,False,False,False,False,False,31,False
1380,51,172,13,facility,1,False,False,False,False,False,4,False
1380,51,155,13,facility,1,False,False,False,False,False,42,False
1380,51,127,13,facility,1,False,False,False,False,False,10,False
1380,51,101,13,facility,1,False,False,False,False,False,15,False
1380,51,73,13,facility,1,False,False,False,False,False,21,False
1380,51,49,13,facility,1,False,False,False,False,False,6,True
1380,51,69,13,facility,1,False,False,False,False,False,7,False
1380,172,155,13,facility,1,False,False,False,False,False,38,False
1380,172,127,13,facility,1,False,False,False,False,False,6,False
1380,172,101,13,facility,1,False,False,False,False,False,19,False
