timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,84,153,10,facility,1,False,False,False,False,False,24,False
180,168,35,2,facility,1,False,False,False,False,False,5,False
180,168,45,2,facility,1,False,False,False,False,False,42,False
180,168,130,2,facility,1,False,False,False,False,False,16,False
180,35,45,2,facility,1,False,False,False,False,False,47,False
180,35,130,2,facility,1,False,False,False,False,False,11,False
180,45,130,2,facility,1,False,False,False,False,False,58,False
180,138,153,10,facility,1,False,False,False,False,False,59,False
240,130,112,2,facility,1,False,False,False,False,False,10,False
240,149,153,10,facility,1,False,False,False,False,False,35,False
240,164,9,25,facility,1,False,False,False,False,False,4,False
300,112,72,2,facility,1,False,False,False,False,False,28,False
300,9,152,25,facility,1,False,False,False,False,False,30,False
360,112,72,2,facility,1,False,False,False,False,False,28,False
360,9,152,25,facility,1,False,False,False,False,False,30,False
540,25,106,4,facility,1,False,False,False,False,False,0,False
540,41,158,13,facility,1,False,False,False,False,False,48,False
600,98,25,4,facility,1,False,False,False,False,False,18,False
600,98,106,4,facility,1,False,False,False,False,False,18,False
600,25,106,4,facility,1,False,False,False,False,False,0,False
600,24,176,10,facility,1,False,False,False,False,False,20,False
600,41,130,13,facility,1,False,False,False,False,False,15,False
600,41,158,13,facility,1,False,False,False,False,False,48,False
600,130,158,13,facility,1,False,False,False,False,False,63,False
660,25,106,4,facility,1,False,False,False,False,False,0,False
660,41,130,13,facility,1,False,False,False,False,False,15,False
660,41,158,13,facility,1,False,False,False,False,False,48,False
660,130,158,13,facility,1,False,False,False,False,False,63,False
660,101,84,14,facility,1,False,False,False,False,False,17,False
660,101,170,14,facility,1,False,False,False,False,False,18,False
660,84,170,14,facility,1,False,False,False,False,False,35,False
720,25,106,4,facility,1,False,False,False,False,False,0,False
720,176,98,10,facility,1,False,False,False,False,False,8,False
720,84,170,14,facility,1,False,False,False,False,False,35,False
720,64,21,35,facility,1,False,False,False,False,False,22,False
780,135,10,16,facility,1,False,False,False,False,False,21,False
780,9,172,18,facility,1,False,False,False,False,False,19,False
840,84,160,3,facility,1,False,False,False,False,False,20,False
840,135,10,16,facility,1,False,False,False,False,False,21,False
840,9,172,18,facility,1,False,False,False,False,False,19,False
900,84,160,3,facility,1,False,False,False,False,False,20,False
900,135,10,16,facility,1,False,False,False,False,False,21,False
960,84,160,3,facility,1,False,False,False,False,False,20,False
960,5,4,10,facility,1,False,False,False,False,False,40,True
960,135,10,16,facility,1,False,False,False,False,False,21,False
960,135,55,16,facility,1,False,False,False,False,False,47,False
960,10,55,16,facility,1,False,False,False,False,False,26,False
1020,4,153,10,facility,1,False,False,False,False,False,27,False
1020,60,51,12,facility,1,False,False,False,False,False,20,False
1020,10,55,16,facility,1,False,False,False,False,False,26,False
1080,4,153,10,facility,1,False,False,False,False,False,27,False
1080,4,165,10,facility,1,False,False,False,False,False,43,False
1080,153,165,10,facility,1,False,False,False,False,False,70,False
1080,142,35,13,facility,1,False,False,False,False,False,29,False
1080,62,164,14,facility,1,False,False,False,False,False,2,False
1140,4,153,10,facility,1,False,False,False,False,False,27,False
1140,4,165,10,facility,1,False,False,False,False,False,43,False
1140,153,165,10,facility,1,False,False,False,False,False,70,False
1140,51,154,12,facility,1,False,False,False,False,False,10,False
1140,142,35,13,facility,1,False,False,False,False,False,29,False
1140,142,135,13,facility,1,False,False,False,False,False,11,False
1140,35,135,13,facility,1,False,False,False,False,False,18,False
1200,153,165,10,facility,1,False,False,False,False,False,70,False
1200,35,135,13,facility,1,False,False,False,False,False,18,False
1260,153,165,10,facility,1,False,False,False,False,False,70,False
1320,176,153,10,facility,1,False,False,False,False,False,17,False
1320,176,165,10,facility,1,False,False,False,False,False,53,False
1320,176,61,10,facility,1,False,False,False,False,False,3,False
1320,176,99,10,facility,1,False,False,False,False,False,32,False
1320,153,165,10,facility,1,False,False,False,False,False,70,False
1320,153,61,10,facility,1,False,False,False,False,False,20,False
1320,153,99,10,facility,1,False,False,False,False,False,49,False
1320,165,61,10,facility,1,False,False,False,False,False,50,False
1320,165,99,10,facility,1,False,False,False,False,False,21,False
1320,61,99,10,facility,1,False,False,False,False,False,29,False
1320,155,135,13,facility,1,False,False,False,False,False,64,False
1320,155,127,13,facility,1,False,False,False,False,False,32,False
1320,135,127,13,facility,1,False,False,False,False,False,32,False
1380,153,165,10,facility,1,False,False,False,False,False,70,False
1380,153,61,10,facility,1,False,False,False,False,False,20,False
1380,153,99,10,facility,1,False,False,False,False,False,49,False
1380,165,61,10,facility,1,False,False,False,False,False,50,False
1380,165,99,10,facility,1,False,False,False,False,False,21,False
1380,61,99,10,facility,1,False,False,False,False,False,29,False
1380,155,135,13,facility,1,False,False,False,False,False,64,False
1380,155,127,13,facility,1,False,False,False,False,False,32,False
1380,135,127,13,facility,1,False,False,False,False,False,32,False
1440,165,61,10,facility,1,False,False,False,False,False,50,False
1440,165,99,10,facility,1,False,False,False,False,False,21,False
1440,61,99,10,facility,1,False,False,False,False,False,29,False
1440,135,127,13,facility,1,False,False,False,False,False,32,False
