timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,117,7,10,facility,1,False,False,False,False,False,32,False
60,117,64,10,facility,1,False,False,False,False,False,0,False
60,117,34,10,facility,1,False,False,False,False,False,0,False
60,7,64,10,facility,1,False,False,False,False,False,32,False
60,7,34,10,facility,1,False,False,False,False,False,32,False
60,64,34,10,facility,1,False,False,False,False,False,0,False
60,6,116,12,facility,1,False,False,False,False,False,13,False
60,6,114,12,facility,1,False,False,False,False,False,20,False
60,116,114,12,facility,1,False,False,False,False,False,33,True
60,20,42,13,facility,1,False,False,False,False,False,47,False
60,20,65,13,facility,1,False,False,False,False,False,36,False
60,20,51,13,facility,1,False,False,False,False,False,15,False
60,20,109,13,facility,1,False,False,False,False,False,61,False
60,42,65,13,facility,1,False,False,False,False,False,11,False
60,42,51,13,facility,1,False,False,False,False,False,32,False
60,42,109,13,facility,1,False,False,False,False,False,14,False
60,65,51,13,facility,1,False,False,False,False,False,21,False
60,65,109,13,facility,1,False,False,False,False,False,25,False
60,51,109,13,facility,1,False,False,False,False,False,46,False
60,165,90,14,facility,1,False,False,False,False,False,39,False
60,165,166,14,facility,1,False,False,False,False,False,63,True
60,165,78,14,facility,1,False,False,False,False,False,63,False
60,90,166,14,facility,1,False,False,False,False,False,24,False
60,90,78,14,facility,1,False,False,False,False,False,24,False
60,166,78,14,facility,1,False,False,False,False,False,0,False
60,73,156,20,facility,1,False,False,False,False,False,57,False
60,112,91,22,facility,1,False,False,False,False,False,10,False
60,132,152,25,facility,1,False,False,False,False,False,23,False
60,60,113,30,facility,1,False,False,False,False,False,24,False
60,38,29,36,facility,1,False,False,False,False,False,10,False
120,35,111,2,facility,1,False,False,False,False,False,46,False
120,35,130,2,facility,1,False,False,False,False,False,11,False
120,111,130,2,facility,1,False,False,False,False,False,57,False
120,117,7,10,facility,1,False,False,False,False,False,32,False
120,117,64,10,facility,1,False,False,False,False,False,0,False
120,117,34,10,facility,1,False,False,False,False,False,0,False
120,7,64,10,facility,1,False,False,False,False,False,32,False
120,7,34,10,facility,1,False,False,False,False,False,32,False
120,64,34,10,facility,1,False,False,False,False,False,0,False
120,124,6,12,facility,1,False,False,False,False,False,13,False
120,124,13,12,facility,1,False,False,False,False,False,1,False
120,124,116,12,facility,1,False,False,False,False,False,0,False
120,124,114,12,facility,1,False,False,False,False,False,33,False
120,124,107,12,facility,1,False,False,False,False,False,12,False
120,6,13,12,facility,1,False,False,False,False,False,14,False
120,6,116,12,facility,1,False,False,False,False,False,13,False
120,6,114,12,facility,1,False,False,False,False,False,20,False
120,6,107,12,facility,1,False,False,False,False,False,25,False
120,13,116,12,facility,1,False,False,False,False,False,1,False
120,13,114,12,facility,1,False,False,False,False,False,34,False
120,13,107,12,facility,1,False,False,False,False,False,11,False
120,116,114,12,facility,1,False,False,False,False,False,33,True
120,116,107,12,facility,1,False,False,False,False,False,12,False
120,114,107,12,facility,1,False,False,False,False,False,45,False
120,93,42,13,facility,1,False,False,False,False,False,10,False
120,93,65,13,facility,1,False,False,False,False,False,21,False
120,93,10,13,facility,1,False,False,False,False,False,43,False
120,93,51,13,facility,1,False,False,False,False,False,42,False
120,93,109,13,facility,1,False,False,False,False,False,4,False
120,93,88,13,facility,1,False,False,False,False,False,49,False
120,93,110,13,facility,1,False,False,False,False,False,2,False
120,42,65,13,facility,1,False,False,False,False,False,11,False
120,42,10,13,facility,1,False,False,False,False,False,33,False
120,42,51,13,facility,1,False,False,False,False,False,32,False
120,42,109,13,facility,1,False,False,False,False,False,14,False
120,42,88,13,facility,1,False,False,False,False,False,39,False
120,42,110,13,facility,1,False,False,False,False,False,12,False
120,65,10,13,facility,1,False,False,False,False,False,22,False
120,65,51,13,facility,1,False,False,False,False,False,21,False
120,65,109,13,facility,1,False,False,False,False,False,25,False
120,65,88,13,facility,1,False,False,False,False,False,28,False
120,65,110,13,facility,1,False,False,False,False,False,23,False
120,10,51,13,facility,1,False,False,False,False,False,1,False
